STATE,LAW ENFORCEMENT AGENCY,TYPE,COUNTY,SUPPORT TYPE,SIGNED,MOA,ADDENDUM,MOA_URL,ADDENDUM_URL
IDAHO,Owyhee County Sheriff's Office,County,Owyhee County ,Warrant Service Officer,2025-02-19,link,,https://www.ice.gov/doclib/287gMOA/OwyheeCoSheriffsOfficeID_WSO_MOA_03.07.2025.pdf,
IDAHO,Power County Sheriff’s Office,County,Power County,Warrant Service Officer,2020-11-20,link,,https://www.ice.gov/doclib/287gMOA/287gWSO_PowerCountyID11-20-2020.pdf,
IDAHO,Washington County Sheriff's Office,County ,Washington County,Warrant Service Officer,2025-10-17,link,,https://www.ice.gov/doclib/287gMOA/WashingtonCoSOID_WSO_MOA_10172025.pdf,
INDIANA,Angola Police Department ,Municipality,Stueben County ,Task Force Model,2025-11-14,link,,https://www.ice.gov/doclib/287gMOA/AngolaPoliceDeptIN_TFM_MOA_11142025.pdf,
INDIANA,Cadiz Police Department,Municipality,Henry County,Task Force Model,2026-01-07,link,,https://www.ice.gov/doclib/287gMOA/CadizPoliceDeptIN_TFM_MOA_01072026.pdf,
INDIANA,Corydon Police Department ,Municipality,Harrison County,Task Force Model,2025-09-09,link,,https://www.ice.gov/doclib/287gMOA/CorydonPoliceDeptIN_TFM_MOA_09092025.pdf,
INDIANA,Corydon Police Department ,Municipality,Harrison County,Warrant Service Officer,2025-09-09,link,,https://www.ice.gov/doclib/287gMOA/CorydonPoliceDeptIN_WSO_MOA_09092025.pdf,
INDIANA,Greens Fork Police Department,Municipality,,Task Force Model,2025-04-10,link,,https://www.ice.gov/doclib/287gMOA/GreenForksPoliceDeptIN_TFM_MOA_04.10.2025.pdf,
INDIANA,Greensboro Police Department ,Municipality,Henry County,Task Force Model,2025-12-09,link,,https://www.ice.gov/doclib/287gMOA/GreensboroPDIN_TFM_MOA_12092025.pdf,
INDIANA,Hamilton County Sheriff's Office,County,Hamilton County ,Jail Enforcement Model,2025-03-03,link,,https://www.ice.gov/doclib/287gMOA/HamiltonCoIN_JEM_MOA_03.03.2025.pdf,
INDIANA,Indiana Department of Corrections,State Agency,Putnam County ,Jail Enforcement Model,2025-08-06,link,,https://www.ice.gov/doclib/287gMOA/DeptCorrectionsIN_JEM_MOA_08062025.pdf,
INDIANA,Indiana Department of Corrections ,State Agency,Putnam County ,Warrant Service Officer,2025-08-04,link,,https://www.ice.gov/doclib/287gMOA/DeptCorrectionIN_WSO_MOA_08042025.pdf,
INDIANA,Indiana Department of Homeland Security,State Agency,Marion County,Task Force Model,2025-08-04,link,,https://www.ice.gov/doclib/287gMOA/DeptHomelandSecIN_TFM_MOA_08042025.pdf,
INDIANA,Indiana State Police Department,State Agency,,Task Force Model,2025-08-04,link,,https://www.ice.gov/doclib/287gMOA/IndianaStatePoliceDeptIN_TFM_MOA_08042025.pdf,
INDIANA,Jasper County Sheriff's Office,County,Jasper County,Warrant Service Officer,2025-03-17,link,,https://www.ice.gov/doclib/287gMOA/JasperCountyIN_WSO_MOA_031725.pdf,
INDIANA,Kennard Police Department ,Municipality,Henry County,Task Force Model,2025-09-09,link,,https://www.ice.gov/doclib/287gMOA/KennardPoliceDeptIN_TFM_MOA_09092025.pdf,
INDIANA,LaGrange Police Department ,Municipality,LaGrange County ,Task Force Model,2025-11-06,link,,https://www.ice.gov/doclib/287gMOA/LaGrangePoliceDeptIN_TFM_MOA_11062025.pdf,
INDIANA,Lewisville Police Department ,Municipality,Henry County,Task Force Model,2025-09-09,link,,https://www.ice.gov/doclib/287gMOA/LewisvillePoliceDeptIN_TFM_MOA_09092025.pdf,
INDIANA,Noble County Sheriff's Office,County,Noble County,Warrant Service Officer,2025-03-26,link,,https://www.ice.gov/doclib/287gMOA/NobleCountyIN_WSO_MOA_031225.pdf,
INDIANA,North Salem Police Department ,Municipality,Hendricks County ,Task Force Model,2025-08-04,link,,https://www.ice.gov/doclib/287gMOA/NorthSalemPoliceDeptIN_TFM_MOA_08042025.pdf,
INDIANA,Rush County Sheriff's Office ,County ,Rush County,Warrant Service Officer,2025-08-07,link,,https://www.ice.gov/doclib/287gMOA/RushCoSheriffsOfficeIN_TFM_MOA_08072025.pdf,
INDIANA,Stinesville Police Department,Municipality ,Monroe County,Task Force Model,2026-02-10,link pending,,,
IOWA,Iowa Department of Public Safety,State Agency,,Task Force Model,2025-03-26,link,,https://www.ice.gov/doclib/287gMOA/IowaDeptPublicSafety_TFM_MOA_03.24.2025.pdf,
IOWA,Marion County Sheriff's Office ,County ,Marion County ,Task Force Model,2025-11-06,link,,https://www.ice.gov/doclib/287gMOA/MarionCoSheriffsOfficeIA_TFM_MOA_11062025.pdf,
KANSAS,Anderson County Sheriff's Office,County,Anderson County,Warrant Service Officer,2025-06-11,link,,https://www.ice.gov/doclib/287gMOA/AndersonCoSheriffsOfficeKS_WSO_MOA_06122025.pdf,
KANSAS,Brown County Sheriff's Office ,County ,Brown County,Jail Enforcement Model ,2025-11-04,link,,https://www.ice.gov/doclib/287gMOA/BrownCoSheriffsOfficeKS_JEM_MOA_11042025.pdf,
KANSAS,Brown County Sheriff's Office ,County ,Brown County,Task Force Model,2025-11-04,link,,https://www.ice.gov/doclib/287gMOA/BrownCoSheriffsOfficeKS_TFM_MOA_11042025.pdf,
KANSAS,Brown County Sheriff's Office ,County ,Brown County,Warrant Service Officer,2025-11-05,link,,https://www.ice.gov/doclib/287gMOA/BrownCoSheriffsOfficeKS_WSO_MOA_11052025.pdf,
KANSAS,Caney Police Department,Municipality ,Montgomery,Task Force Model,2026-02-10,link pending,,,
KANSAS,Cloud County Sheriff's Department,County,Cloud County,Warrant Service Officer,2025-11-20,link,,https://www.ice.gov/doclib/287gMOA/CloudCoSheriffsOfficeKS_WSO_MOA_11202025.pdf,
KANSAS,Coffeyville Police Department ,Municipality,Montgomery County,Task Force Model,2025-11-04,link,,https://www.ice.gov/doclib/287gMOA/CoffeyvillePoliceDeptKS_TFM_MOA_11042025.pdf,
KANSAS,Cowley County Sheriff's Office,County,Cowley County ,Warrant Service Officer,2025-03-05,link,,https://www.ice.gov/doclib/287gMOA/CowleyCountySO_WSO_MOA_030425.pdf,
KANSAS,Ellis County Sheriff's Office ,County,Ellis County ,Warrant Service Officer,2025-07-07,link,,https://www.ice.gov/doclib/287gMOA/EllisCoSheriffsOfficeKS_WSO_MOA_07072025.pdf,
KANSAS,Finney County Sheriff’s Office,County,Finney County,Warrant Service Officer,2020-03-17,link,,https://www.ice.gov/doclib/287gMOA/287gWSO_FinneyCoKs2020-03-17.pdf,
KANSAS,Franklin County Sheriff's Office,County,Franklin County,Warrant Service Officer,2025-06-17,link,,https://www.ice.gov/doclib/287gMOA/FranklinCoSheriffsOfficeKS_WSO_MOA_06172025.pdf,
KANSAS,Haskell County Sheriff's Office,County,Haskell County,Warrant Service Officer,2025-06-12,link,,https://www.ice.gov/doclib/287gMOA/HaskellCoSheriffsOfficeKS_WSO_MOA_06122025.pdf,
KANSAS,Jackson County Sheriff’s Office,County,Jackson County,Warrant Service Officer,2020-07-23,link,,https://www.ice.gov/doclib/287gMOA/287gWSO_JacksonCoKS_07-23-2020.pdf,
KANSAS,Jewell County Sheriff's Office,County,Jewell County,Warrant Service Officer,2025-06-25,link,,https://www.ice.gov/doclib/287gMOA/JewellCoSheriffsOfficeKS_WSO_MOA_06252025.pdf,
KANSAS,Kansas Bureau of Investigation,State Agency,,Task Force Model,2025-02-18,link,,https://www.ice.gov/doclib/287gMOA/KansasBureauOfInv_TFM_MOA_02182025.pdf,
KANSAS,Lyon County Sheriff's Office,County,Lyon County,Warrant Service Officer,2025-12-02,link,,https://www.ice.gov/doclib/287gMOA/LyonCoSheriffsOfficeKS_WSO_MOA_12022025.pdf,
KANSAS,Osage County Sheriff's Office,County,Osage County,Warrant Service Officer,2025-12-08,link,,https://www.ice.gov/doclib/287gMOA/OsageCoSheriffsOfficeKS_WSO_MOA_12082025.pdf,
KANSAS,Phillips County Sheriff's Department,County,Phillips County,Warrant Service Officer,2025-12-08,link,,https://www.ice.gov/doclib/287gMOA/PhillipsCoSheriffsOfficeKS_WSO_MOA_12082025.pdf,
KANSAS,Pottawatomie County Sheriff's Office,County,Pottawatomie County,Warrant Service Officer,2026-02-10,link pending,,,
KANSAS,Reno County Sheriff's office,County,Reno County ,Warrant Service Officer,2025-03-05,link,,https://www.ice.gov/doclib/287gMOA/RenoCountySOKS_WSO_MOA_030425.pdf,
KANSAS,Rice County Sheriff's Office,County,Rice County,Warrant Service Officer,2025-03-26,link,,https://www.ice.gov/doclib/287gMOA/RiceCountyKS_WSO_MOA_031125.pdf,
KANSAS,Rooks County Sheriff's Office ,County ,Rooks County ,Warrant Service Officer,2025-09-09,link,,https://www.ice.gov/doclib/287gMOA/RooksCoSOKS_WSO_LEA_09092025.pdf,
KANSAS,Rush County Sheriff's Office,County,Rush County,Warrant Service Officer,2025-07-07,link,,https://www.ice.gov/doclib/287gMOA/RushCoSheriffsOfficeKS_WSO_MOA_07072025.pdf.pdf,
KANSAS,Saline County Sheriff's Office ,County ,Saline County ,Warrant Service Officer,2025-09-22,link,,https://www.ice.gov/doclib/287gMOA/SalineCoSheriffsOfficeKS_WSO_MOA_09222025.pdf,
KANSAS,Sedgwick County Sheriff's Office ,County ,Sedgwick County,Warrant Service Officer,2025-11-04,link,,https://www.ice.gov/doclib/287gMOA/SedgwickCoSheriffsOfficeKS_WSO_MOA_11042025.pdf,
KANSAS,Shawnee County Sheriff's Office,County,Shawnee County,Task Force Model,2025-07-02,link,,https://www.ice.gov/doclib/287gMOA/ShawneeCountySheriffsOfficeKS7.2.25.pdf,
KANSAS,Wabaunsee County Sheriff's Office,County,Wabaunsee County ,Warrant Service Officer,2025-05-28,link,,https://www.ice.gov/doclib/287gMOA/WabaunseeCoSheriffsOfficeKS_WSO_MOA_05282025.pdf,
KANSAS,Wathena Police Department,Municipality,Doniphan County ,Task Force Model,2025-11-14,link,,https://www.ice.gov/doclib/287gMOA/WathenaPoliceDeptKS_TFM_MOA_11142025.pdf,
KENTUCKY,Bracken County Sheriff's Office,County,Bracken County,Task Force Model,2025-05-08,link,,https://www.ice.gov/doclib/287gMOA/BrackenCoSheriffsOfficeKY_TFM_MOA_05082025.pdf,
KENTUCKY,Bullitt County Detention Center,County,Bullitt County ,Jail Enforcement Model,2025-03-21,link,,https://www.ice.gov/doclib/287gMOA/BullittCountyDCKY_JEM_MOA_031725.pdf,
KENTUCKY,Butler County Sheriff's Office,County ,Butler County,Jail Enforcement Model ,2025-09-09,link,,https://www.ice.gov/doclib/287gMOA/ButlerCoSheriffsOfficeKY_JEM_MOA_09092025.pdf,
KENTUCKY,Butler County Sheriff's Office,County ,Butler County,Task Force Model,2025-09-09,link,,https://www.ice.gov/doclib/287gMOA/ButlerCoSheriffsOfficeKY_TFM_MOA_09092025.pdf,
KENTUCKY,Butler County Sheriff's Office,County ,Butler County,Warrant Service Officer,2025-09-09,link,,https://www.ice.gov/doclib/287gMOA/ButlerCoSheriffsOfficeKY_WSO_MOA_09092025.pdf,
KENTUCKY,Carlisle County Sheriff's Office,County,Carlisle County,Task Force Model,2025-12-08,link,,https://www.ice.gov/doclib/287gMOA/CarlisleCoSOKY_TFM_MOA_12082025.pdf,
KENTUCKY,Clinton County Sheriff's Office ,County ,Clinton County ,Task Force Model,2025-09-09,link,,https://www.ice.gov/doclib/287gMOA/ClintonCoSheriffsOfficeKY_TFM_MOA_09092025.pdf,
KENTUCKY,Daviess County Sheriff's Office,County,Daviess County ,Task Force Model,2025-03-10,link,,https://www.ice.gov/doclib/287gMOA/DaviessCountySOKY_TFM_MOA_030725.pdf,
KENTUCKY,Daviess County Sheriff's Office,County,Daviess County ,Warrant Service Officer,2025-03-10,link,,https://www.ice.gov/doclib/287gMOA/DaviessCountySO_WSO_MOA_030725.pdf,
KENTUCKY,Falmouth Police Department,Municipality ,Pendleton County,Task Force Model,2026-01-30,link,,https://www.ice.gov/doclib/287gMOA/FalmouthPDKY_TFM_MOA_013026.pdf,
KENTUCKY,Fulton County Sheriff's Office ,County,Fulton County ,Task Force Model,2025-11-10,link,,https://www.ice.gov/doclib/287gMOA/FultonCoSheriffsOfficeKY_TFM_MOA_11102025.pdf,
KENTUCKY,Grayson County Detention Center,County,Grayson County,Jail Enforcement Model,2025-03-05,link,,https://www.ice.gov/doclib/287gMOA/GraysonCountyDCKY_JEM_MOA_030425.pdf,
KENTUCKY,Grayson County Detention Center,County,Grayson County,Warrant Service Officer,2025-03-05,link,,https://www.ice.gov/doclib/287gMOA/GraysonCountyDetCenterKY_WSO_MOA_030425.pdf,
KENTUCKY,Grayson County Sheriff’s Office,County,Grayson County,Task Force Model,2025-03-05,link,,https://www.ice.gov/doclib/287gMOA/graysonCoSheriffsOffice_TFM_MOA_03.04.25.pdf,
KENTUCKY,Heritage Creek Police Department,Municipality,,Task Force Model,2025-04-29,link,,https://www.ice.gov/doclib/287gMOA/HeritageCreekPDKY_TFM_MOA_042925.pdf,
KENTUCKY,Hickman County Sheriff's Office ,County,Hickman County,Task Force Model,2025-11-14,link,,https://www.ice.gov/doclib/287gMOA/HickmanCoSheriffsOfficeKY_TFM_MOA_11142025.pdf,
KENTUCKY,Hickman Police Department,Municipality,Fulton County ,Task Force Model,2026-01-07,link,,https://www.ice.gov/doclib/287gMOA/HickmanPoliceDeptKY_TFM_MOA_01072026.pdf,
KENTUCKY,Kenton County Sheriff's Office,County,Kenton County,Jail Enforcement Model,2025-05-02,link,,https://www.ice.gov/doclib/287gMOA/KentonCoDetCntrKY_JEM_MOA_05.05.2025.pdf,
KENTUCKY,Kenton County Sheriff's Office,County,Kenton County,Warrant Service Officer,2025-05-06,link,,https://www.ice.gov/doclib/287gMOA/KentonCoSheriffsOfficeKY_WSO_MOA_05.05.25.pdf,
KENTUCKY,Laurel County Sheriff's Office,County,Laurel County,Task Force Model,2026-01-07,link,,https://www.ice.gov/doclib/287gMOA/LaurelCoSheriffsOfficeKY_TFM_MOA_01072026.pdf,
KENTUCKY,Lyon County Sheriff's Office,County,Lyon County,Task Force Model,2025-05-08,link,,https://www.ice.gov/doclib/287gMOA/LyonCoSheriffsOfficeKY_TFM_MOA_05082025.pdf,
KENTUCKY,Marshall County Sheriff's Office,County,Marshall County,Task Force Model,2025-05-08,link,,https://www.ice.gov/doclib/287gMOA/MarshallCoSheriffsOfficeKY_TFM_MOA_05082025.pdf,
KENTUCKY,McCracken County Sheriff's Office ,County,McCracken County,Task Force Model,2026-01-26,link pending,,,
KENTUCKY,Montgomery County Sheriff's Office ,County ,Montgomery County,Task Force Model,2025-12-08,link,,https://www.ice.gov/doclib/287gMOA/MontgomeryCoSheriffsOfficeKY_TFM_MOA_12082025.pdf,
KENTUCKY,Oldham County Detention Center,County,Oldham County,Jail Enforcement Model,2025-03-10,link,,https://www.ice.gov/doclib/287gMOA/OldhamCountySheriffKY_JEM_MOA_030725.pdf,
KENTUCKY,Oldham County Detention Center,County,Oldham County,Warrant Service Officer,2025-03-10,link,,https://www.ice.gov/doclib/287gMOA/OldhamCountySOKY_WSO_MOA_030725.pdf,
KENTUCKY,Pendleton County Sheriff's Office,County,Pendleton County,Task Force Model,2026-01-26,link,,https://www.ice.gov/doclib/287gMOA/PendletonCoSheriffsOfficeKY_TFM_MOA_01262026.pdf,
KENTUCKY,Scott County Sheriff's Office,County,Scott County,Task Force Model,2025-07-02,link,,https://www.ice.gov/doclib/287gMOA/ScottCountySheriffsOfficeKY_7.2.25.pdf,
KENTUCKY,Stanton Police Department ,Municipality,Powell County,Task Force Model,2025-12-15,link,,https://www.ice.gov/doclib/287gMOA/StantonPDKY_TFM_MOA_LEA_12122025.pdf,
KENTUCKY,Union County Sheriff's Office,County,Union County,Task Force Model,2025-05-16,link,,https://www.ice.gov/doclib/287gMOA/UnionCountySheriffsOfficeKY_5.16.25.pdf,
KENTUCKY,Winchester Police Department,Municipality,Clark County,Task Force Model,2026-01-07,link,,https://www.ice.gov/doclib/287gMOA/WinchesterPoliceDeptKY_TFM_MOA_01072026.pdf,
LOUISIANA,Arnaudville Police Department,Municipality,Saint Landry County,Task Force Model,2025-07-11,link,,https://www.ice.gov/doclib/287gMOA/ArnaudvillePDLA_TFM_MOA_070725.pdf,
LOUISIANA,Beauregard Parish Sheriff's Office,County,Beauregard Parish,Task Force Model,2025-05-16,link,,https://www.ice.gov/doclib/287gMOA/Beauregard_Parish_Sheriff_Office_LA_5_16_25.pdf,
LOUISIANA,Bossier Parish Sheriff's Office,County,Bossier Parish ,Jail Enforcement Model,2025-02-28,link,,https://www.ice.gov/doclib/287gMOA/BossierParishSheriff_JEM_MOA_03.02.25.pdf,
LOUISIANA,Calcasieu Parish Sheriff's Office,County ,Calacasieu Parish,Warrant Service Officer,2025-12-10,link,,https://www.ice.gov/doclib/287gMOA/CalacasieuParishSOLA_WSO_MOA_121025.pdf,
LOUISIANA,Greenwood Police Department,Municipality,,Task Force Model,2025-07-15,link,,https://www.ice.gov/doclib/287gMOA/GreenwoodPDLA_TFM_MOA_071025.pdf,
LOUISIANA,Gretna Police Department ,Municipality,Jefferson Parish ,Task Force Model,2025-08-28,link,,https://www.ice.gov/doclib/287gMOA/GretnaPDLA_TFM_MOA_082825.pdf,
LOUISIANA,Gueydan Police Department,Municipality,Vermilion Parish,Task Force Model,2025-12-12,link,,https://www.ice.gov/doclib/287gMOA/GueydanPDLA_TFM_MOA_12122025.pdf,
LOUISIANA,Hammond Police Department ,Municipality,Tangipahoa Parish,Task Force Model,2025-10-17,link,,https://www.ice.gov/doclib/287gMOA/HammondPDLA_TFM_MOA_10172025.pdf,
LOUISIANA,Hammond Police Department ,Municipality,Tangipahoa Parish,Warrant Service Officer,2025-10-17,link,,https://www.ice.gov/doclib/287gMOA/HammondPDLA_WSO_MOA_10172025.pdf,
LOUISIANA,Kenner Police Department,Municipality,Jefferson Parish ,Jail Enforcement Model,2025-03-17,link,,https://www.ice.gov/doclib/287gMOA/KennerLAPolice_JEM_MOA_031725.pdf,
LOUISIANA,Kenner Police Department,Municipality,Jefferson Parish ,Task Force Model,2025-10-17,link,,https://www.ice.gov/doclib/287gMOA/KennerPDLA_TFM_MOA_10172025.pdf,
LOUISIANA,Lafayette Parish Sheriff's Office,County,Lafayette Parish,Task Force Model,2025-12-11,link,,https://www.ice.gov/doclib/287gMOA/LafayetteParishSOLA_TFM_MOA_12112025.pdf,
LOUISIANA,Lafayette Parish Sheriff's Office,County,Lafayette Parish,Warrant Service Officer,2025-12-11,link,,https://www.ice.gov/doclib/287gMOA/LafayetteParishSOLA_WSO_MOA_12112025.pdf,
LOUISIANA,Lafourche Parish Sheriff's Office,County,Lafourche Parish,Warrant Service Officer,2025-06-11,link,,https://www.ice.gov/doclib/287gMOA/LafourcheParishSOLA_WSO_MOA_061225.pdf,
LOUISIANA,Louisiana Alcohol and Tobacco Control,State Agency,,Task Force Model,2025-05-20,link,,https://www.ice.gov/doclib/287gMOA/LouisianaOfficeAlcoholTobaccoControl_TFM_MOA_05202025.pdf,
LOUISIANA,Louisiana Department of Public Safety & Corrections,State Agency,,Jail Enforcement Model,2025-07-24,link,,https://www.ice.gov/doclib/287gMOA/LouisianaDPSCLA_JEM_MOA_072425.pdf,
LOUISIANA,Louisiana Department of Public Safety & Corrections,State Agency,,Warrant Service Officer,2025-07-24,link,,https://www.ice.gov/doclib/287gMOA/LouisianaDPSCLA_WSO_MOA-072525.pdf,
LOUISIANA,Louisiana Department of Wildlife & Fisheries,State Agency,,Task Force Model,2025-05-20,link,,https://www.ice.gov/doclib/287gMOA/LouisianaDeptWildlifeFisheriesLawEnfDiv_TFM_MOA_05202025.pdf,
LOUISIANA,Louisiana Military Department,State Agency,,Task Force Model,2025-05-20,link,,https://www.ice.gov/doclib/287gMOA/LouisianaMilitaryDept_TFM_MOA_05202025.pdf,
LOUISIANA,Louisiana Office of the State Fire Marshal,State Agency,,Task Force Model,2025-05-20,link,,https://www.ice.gov/doclib/287gMOA/OfficeStateFireMarshalLA_TFM_MOA_05202025.pdf,
LOUISIANA,Louisiana State Police Department,State Agency,,Task Force Model,2025-05-20,link,,https://www.ice.gov/doclib/287gMOA/LouisianaStatePolice_TFM_MOA_05202025.pdf,
LOUISIANA,Morse Police Department,Municipality,Arcadia County,Task Force Model,2025-10-17,link,,https://www.ice.gov/doclib/287gMOA/MorsePDLA_TFM_MOA_10172025.pdf,
LOUISIANA,Ouachita Parish Sheriff's Office,County,Ouachita Parish,Task Force Model,2025-12-10,link,,https://www.ice.gov/doclib/287gMOA/OuachitaParishSOLA_TFM_MOA_12102025.pdf,
LOUISIANA,Ouachita Parish Sheriff's Office,County,Ouachita Parish,Warrant Service Officer,2025-07-02,link,,https://www.ice.gov/doclib/287gMOA/OuachitaParishSheriffsOfficeLA_WSO_MOA_07022025.pdf,
LOUISIANA,Pearl River Police Department ,Municipality,St. Tammany Parish ,Task Force Model,2025-09-22,link,,https://www.ice.gov/doclib/287gMOA/PearRiverPoliceDeptLA_TFM_MOA_09222025.pdf,
LOUISIANA,Plaquemines Parish Sheriff's Office,County,Plaquemines Parish,Task Force Model,2025-06-11,link,,https://www.ice.gov/doclib/287gMOA/PlaqueminesLA_6.13.25.pdf,
LOUISIANA,Plaquemines Parish Sheriff's Office,County,Plaquemines Parish,Warrant Service Officer,2025-05-28,link,,https://www.ice.gov/doclib/287gMOA/PlaqueminesParishSheriffsOfficeLA_WSO_MOA_05.28.25.pdf,
LOUISIANA,St. Charles Parish Sheriff's Office ,County,German Coast County,Warrant Service Officer,2025-07-24,link,,https://www.ice.gov/doclib/287gMOA/StCharlesParishLASO_WSO_MOA_072425.pdf,
LOUISIANA,Ward 5 Marshal's Office,Municipality,Allen Parish,Task Force Model,2025-12-15,link,,https://www.ice.gov/doclib/287gMOA/Ward5MarshalsOfficeLA_TFM_MOA_12152025.pdf,
MARYLAND,Allegany County Sheriff's Office,County,Allegany County,Warrant Service Officer,2025-06-12,link,,https://www.ice.gov/doclib/287gMOA/AlleganyCoSheriffsOfficeMD_WSO_MOA_06122025.pdf,
MARYLAND,Carroll County Sheriff’s Office,County,Carroll County,Warrant Service Officer,2025-03-03,link,,https://www.ice.gov/doclib/287gMOA/CarrollCo_WSO_MOA_03.03.25.pdf,
MARYLAND,Cecil County Sheriff's Office,County,Cecil County ,Jail Enforcement Model,2020-03-09,link,,https://www.ice.gov/doclib/287gMOA/287gJEM_CecilCoMD2020-03-09.pdf,
MARYLAND,Frederick County Sheriff's Office,County,Frederick County ,Jail Enforcement Model,2020-06-09,link,,https://www.ice.gov/doclib/287gMOA/287gJEM_FrederickCoMD2020-06-09.pdf,
